cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,log_age,water_cement_ratio,scm_fraction,compressive_strength
237.5,237.5,0.0,228.0,0.0,932.0,594.0,7,2.0794415416798357,0.9599999999995958,0.49999999999989475,26.258003984
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,3.367295829986474,0.5431300927225224,0.2846231155778322,40.8686899
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,3.367295829986474,0.5686900958464637,0.26525821596237903,36.80422888
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28,3.367295829986474,1.0198019801975151,0.4293785310733251,21.96670536
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,2.0794415416798357,1.6551724137916766,0.5986159169548102,10.089791784
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7,2.0794415416798357,0.36322869955148807,0.18761384335151407,39.300132
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100,4.61512051684126,0.7496916895410153,0.3199599610430906,44.209201119999996
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,2.70805020110221,0.39999999999992003,0.0,36.93522932
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,3.367295829986474,0.735849056603496,0.42640692640683414,41.540929
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14,2.70805020110221,0.7249181303955197,0.5507676670409911,17.8229546
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270,5.602118820879701,0.5999999999998421,0.1999999999999579,41.15137506
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,5.198497031265826,0.6193548387094776,0.0,37.32823064
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28,3.367295829986474,0.9494641004950161,0.5630036261078356,38.20386516
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,3.367295829986474,1.103425559946572,0.6760563380280247,36.349864196
214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3,1.3862943611198906,0.7241973010699283,0.44980670268044504,18.01600788
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3,1.3862943611198906,0.8502245929249251,0.36445818960379317,17.9953236
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90,4.51085950651685,0.6857142857140796,0.2999999999999369,37.721921436
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,1.3862943611198906,0.6666666666664353,0.3999999999999167,16.10960674
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,3.367295829986474,1.1587403598964277,0.6101227762464019,37.363393916
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3,1.3862943611198906,0.570744680850912,0.0,16.27852836
194.68,0.0,100.52,170.17,7.48,998.0,901.8,100,4.61512051684126,0.8741010889660601,0.3405149051489362,44.27814872
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,3.367295829986474,0.6252935256623195,0.26413231300906836,42.6440906
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,3.367295829986474,1.1633986928096973,0.6277372262772195,26.22766704
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,4.51085950651685,0.5501432664754871,0.0,40.65839972
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,5.602118820879701,0.320370370370311,0.0,74.16693332
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,3,1.3862943611198906,0.8507294020953099,0.3405149051489362,12.45193656
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,3.367295829986474,0.7442748091600213,0.4291938997820416,33.7153764
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,3.367295829986474,1.2482758620681047,0.4802867383510824,13.19657064
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56,4.04305126783455,0.42769857433799846,0.23281249999996362,59.590425715270676
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,3.367295829986474,0.6529759832924981,0.4273470201314675,43.798273423999994
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,3.367295829986474,0.7046979865769447,0.2641975308641323,31.874475479999997
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28,3.367295829986474,0.9125307125302641,0.400058962264033,22.629981272
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,3.367295829986474,0.6596413966654107,0.2846534653464706,40.062002979999995
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28,3.367295829986474,1.8823529411746251,0.5999999999997647,17.275510655999998
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91,4.5217885770490405,0.4548128342244773,0.33593749999994027,64.90037588
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,2.0794415416798357,0.5501432664754871,0.0,9.011451319999999
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,4.04305126783455,0.4547710976281151,0.3426395939085673,77.29715436
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,4.51085950651685,0.6665574844413146,0.39996069182382077,54.598914963999995
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,4.795790545596741,0.5800604229605498,0.0,39.382869119999995
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,3.367295829986474,0.5800604229605498,0.0,31.44700036
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,2.0794415416798357,0.4547710976281151,0.3426395939085673,55.89581932
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,28,3.367295829986474,0.7249181303955197,0.5507676670409911,24.24197616
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,2.0794415416798357,1.6598694942890213,0.5999999999998042,10.354550567999999
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,2.0794415416798357,0.36117647058815033,0.2000752870317711,49.20100736
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14,2.70805020110221,1.010728528899056,0.5825106113545991,34.23937816
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14,2.70805020110221,0.9927878787872771,0.46530995819680954,16.87837248
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,2.0794415416798357,0.6486486486484295,0.0,14.2032056
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,2.0794415416798357,0.4868904037754361,0.0,14.54104884
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,3.367295829986474,0.6193548387094776,0.0,27.923778
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3,1.3862943611198906,1.1098265895947343,0.40138408304484385,6.940954892
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28,3.367295829986474,0.3562352941175633,0.2000752870317711,61.797733879999996
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90,4.51085950651685,0.7499999999997533,0.1999999999999474,49.185149411999994
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56,4.04305126783455,0.3668491786957773,0.1907351460221167,73.69808963999999
356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28,3.367295829986474,0.44943820224706477,0.250526315789421,58.99846132
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,3.367295829986474,1.2487080103351107,0.4798387096772581,9.738159024
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,56,4.04305126783455,0.8502381289192955,0.36447001708161336,34.20490436
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7,2.0794415416798357,0.6665574844413146,0.39996069182382077,25.893960655999997
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,3.367295829986474,1.4632352941165714,0.6837209302323991,26.96540636
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,2.70805020110221,0.6721854304633537,0.0,18.12632404
266.0,114.0,0.0,228.0,0.0,932.0,670.0,28,3.367295829986474,0.8571428571425349,0.29999999999992105,45.854290856
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,3.367295829986474,0.6743944636675868,0.3162999763424849,46.247292176
237.5,237.5,0.0,228.0,0.0,932.0,594.0,28,3.367295829986474,0.9599999999995958,0.49999999999989475,30.079769451999997
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56,4.04305126783455,0.9915424889241174,0.593027067528193,48.9872698
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3,1.3862943611198906,1.1065796628596485,0.3999999999998695,4.9035533120000006
250.0,0.0,95.69,187.42,5.53,956.86,861.17,100,4.61512051684126,0.7496799999997001,0.2768087014376242,42.347615919999996
290.35,0.0,96.18,168.08,9.41,961.18,865.0,100,4.61512051684126,0.5788875495090137,0.24882932760710713,48.97348028
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,3.367295829986474,0.5457227138641458,0.0,31.84000168
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28,3.367295829986474,0.8144736842101691,0.6000701631291703,39.699338604
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3,1.3862943611198906,0.6286644951138017,0.0,12.541568439999999
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,2.0794415416798357,0.6262626262624155,0.0,30.9574724
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,3.367295829986474,0.39999999999992003,0.0,44.0919902
212.57,0.0,100.39,159.35,10.37,1003.8,903.79,56,4.04305126783455,0.7496354142161408,0.32077581799580757,44.395359639999995
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365,5.902633333401366,0.8177966101691451,0.0,25.083136879999998
168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56,4.04305126783455,0.9375296068208567,0.49640673922752454,39.14844728
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3,1.3862943611198906,0.8753283597767809,0.3967418864096106,12.5484632
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56,4.04305126783455,0.48839397741515417,0.39996235648402034,66.10006412
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,4.51085950651685,0.3599999999999314,0.0,58.78472376
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7,2.0794415416798357,0.4674999999998831,0.0,30.143890719999998
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,3.367295829986474,1.2012195121943896,0.6395604395602991,27.234302
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,2.0794415416798357,0.4885496183204864,0.0,27.742445811999996
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,3.367295829986474,0.6304347826084999,0.0,25.17966352
387.0,20.0,94.0,157.0,14.32,938.0,845.0,3,1.3862943611198906,0.40568475452185904,0.2275449101795953,22.752708
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,3.367295829986474,0.8133493205432402,0.3999999999999041,36.964187312
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56,4.04305126783455,0.40633041688100713,0.19991764463656578,55.19944856
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,4.04305126783455,0.36117647058815033,0.2000752870317711,64.30053176
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,2.0794415416798357,0.320370370370311,0.0,52.61391356
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,3.367295829986474,0.5697452229297549,0.45152838427939707,46.234192132
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,1.3862943611198906,0.5501432664754871,0.0,14.98920824
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90,4.51085950651685,1.879039704522734,0.5999261174729961,29.231713971999998
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100,4.61512051684126,0.7241976232802825,0.4498043657329979,50.07664188
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100,4.61512051684126,0.9494641004950161,0.5630036261078356,56.061293559999996
252.31,0.0,98.75,146.25,14.17,987.76,889.01,14,2.70805020110221,0.579644088620911,0.28129094741631594,42.29245784
222.36,0.0,96.67,189.29,4.46,967.08,870.32,28,3.367295829986474,0.851277208130576,0.303012255900604,24.8900836
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,3.367295829986474,0.36117647058815033,0.2000752870317711,60.2946762
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,3.367295829986474,1.1633986928096973,0.48657718120789045,19.00885332
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90,4.51085950651685,0.8220338983047365,0.0,21.946021079999998
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56,4.04305126783455,0.33759999999990997,0.20008532423203923,60.19814956
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,3.367295829986474,1.2226920366446634,0.6761752624370889,44.61185510399999
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,56,4.04305126783455,0.8507294020953099,0.3405149051489362,33.963587759999996
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180,5.198497031265826,0.8177966101691451,0.0,24.104080959999997
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3,1.3862943611198906,0.7496916895410153,0.3199599610430906,13.12072828
182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100,4.61512051684126,0.9350142825747447,0.4787240135156982,48.67011084
250.0,180.0,95.0,159.0,9.45,860.0,800.0,28,3.367295829986474,0.6359999999997457,0.523809523809424,67.86512268
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28,3.367295829986474,0.29381663113000134,0.1999317639030706,66.89985628
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91,4.5217885770490405,0.517608759988009,0.3587018409564702,67.79617508
190.68,0.0,125.4,162.14,7.77,1090.0,804.01,56,4.04305126783455,0.8503251520868206,0.39673500379638166,35.34253976
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,28,3.367295829986474,0.9822155688616874,0.5920859794820245,41.40992856
238.05,0.0,94.11,186.66,7.0,949.91,847.01,28,3.367295829986474,0.7841209829864381,0.28332731213864304,30.2335226
250.0,0.0,95.69,191.84,5.33,948.9,857.2,3,1.3862943611198906,0.7673599999996931,0.2768087014376242,8.48744956
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,3.367295829986474,0.48429319371715074,0.0,37.42475728
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,4.51085950651685,0.39999999999992003,0.0,47.22221124
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,3.367295829986474,0.5675934803449768,0.3390367553864937,52.446370892
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,1.3862943611198906,0.320370370370311,0.0,41.63745564
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,3.367295829986474,1.3333333333325104,0.7005545286505174,39.84481804
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,3.367295829986474,0.4547710976281151,0.3426395939085673,71.29871315999999
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7,2.0794415416798357,0.49599999999986777,0.0,26.0621928
285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28,3.367295829986474,0.5719298245612029,0.3999999999999158,53.57917996
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,3.367295829986474,1.0422119037564195,0.4078980254935246,28.629801423999997
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,3.367295829986474,0.7341269841266929,0.0,19.691434559999998
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,4.795790545596741,0.5501432664754871,0.0,40.85834776
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,3.367295829986474,1.0675219446312847,0.47980330172094143,17.959470848000002
166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3,1.3862943611198906,1.062436028658521,0.4957189701237261,10.76272036
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7,2.0794415416798357,0.7279999999997089,0.0,12.73462172
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,3.367295829986474,1.1663392272421964,0.48655010087407985,19.009542795999998
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,4.51085950651685,0.6486486486484295,0.0,29.39236188
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,3.367295829986474,0.6104294478525735,0.29741379310338417,40.679083999999996
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,3.367295829986474,1.2275167785226662,0.5841473625451901,23.524231644
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28,3.367295829986474,0.6286644951138017,0.0,27.53077668
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,3.367295829986474,0.7701149425284406,0.4054669703871514,32.39847724
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,3.367295829986474,0.7411764705879447,0.40835266821336236,33.79811352
528.0,0.0,0.0,185.0,6.86,920.0,720.0,28,3.367295829986474,0.3503787878787215,0.0,56.83350668
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,3.367295829986474,1.3553030303020037,0.7356828193831126,33.306517131999996
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28,3.367295829986474,0.39622641509424616,0.26643598615912345,72.09850532
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56,4.04305126783455,0.7499999999996463,0.3705089375852573,45.08483564
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,3.367295829986474,0.624161073825294,0.2641975308641323,42.63719584
250.0,0.0,95.69,191.84,5.33,948.9,857.2,28,3.367295829986474,0.7673599999996931,0.2768087014376242,27.22051248
387.0,20.0,94.0,157.0,11.61,938.0,845.0,56,4.04305126783455,0.40568475452185904,0.2275449101795953,61.45989064
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7,2.0794415416798357,0.423690205011293,0.28733766233761565,56.095767359999996
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,1.3862943611198906,0.9599056603769057,0.3999433908858195,6.8085755
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56,4.04305126783455,0.8502245929249251,0.36445818960379317,50.77301264
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,3.367295829986474,1.2451612903217775,0.541420118343035,23.786922
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28,3.367295829986474,0.8220338983047365,0.0,18.415903959999998
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7,2.0794415416798357,0.8135593220335536,0.3994910941474811,20.416073836
218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100,4.61512051684126,0.7241946538721846,0.3619161467139886,46.2293658
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,3.367295829986474,1.0538172715888274,0.6100536847241068,39.455953576
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,3.367295829986474,0.7466216216213695,0.2655086848634577,31.419421319999998
213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100,4.61512051684126,0.8502245929249251,0.36445818960379317,53.90323368
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,2.0794415416798357,0.3599999999999314,0.0,42.42345828
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7,2.0794415416798357,1.2200239808146163,0.5999999999998561,15.748321315999998
251.81,0.0,99.94,146.14,12.35,1006.0,899.76,56,4.04305126783455,0.580358206584099,0.2841222459132099,44.14025352
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28,3.367295829986474,1.4401981599423637,0.6000566091138976,29.89223198
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3,1.3862943611198906,0.9093862397024542,0.5189753320681664,21.29101888
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,3.367295829986474,1.1576086956515448,0.5999999999998695,22.93197176
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,4.51085950651685,1.1098265895947343,0.40138408304484385,32.102692036
277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100,4.61512051684126,0.5797467441103288,0.3061055899065497,66.9481196
212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100,4.61512051684126,0.7496706192354838,0.3207836619897342,42.919881
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,2.0794415416798357,0.6619217081848179,0.0,14.49968028
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,2.0794415416798357,0.89999999999955,0.0,7.8393421199999995
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,3.367295829986474,0.5661538461536719,0.0,30.57136584
251.37,0.0,118.27,188.45,6.35,1028.4,757.73,56,4.04305126783455,0.7496916895410153,0.3199599610430906,36.63875464
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28,3.367295829986474,0.570744680850912,0.0,31.971002119999998
516.0,0.0,0.0,162.0,8.2,801.0,802.0,28,3.367295829986474,0.31395348837203213,0.0,41.36856
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3,1.3862943611198906,0.7249181303955197,0.5507676670409911,7.74971024
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,3.367295829986474,0.5081485439485685,0.0,39.056057496
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,3.367295829986474,0.6142857142854949,0.44990176817279964,52.82075636
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28,3.367295829986474,0.36322869955148807,0.18761384335151407,44.42293868
213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56,4.04305126783455,0.7241976232802825,0.4498043657329979,46.6430514
491.0,26.0,123.0,201.0,3.93,822.0,699.0,7,2.0794415416798357,0.4093686354377985,0.23281249999996362,37.92118
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,3.367295829986474,0.4674999999998831,0.0,43.69898888
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,3.367295829986474,0.6083178150215369,0.2640475102786058,31.178794196000002
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,5.198497031265826,0.39999999999992003,0.0,51.04190828
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,3.367295829986474,1.2487080103351107,0.5422826729744109,23.786922
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,3.367295829986474,1.470323065363283,0.6122924555780332,28.937997196
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180,5.198497031265826,0.7795275590548113,0.0,27.62730332
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,3.367295829986474,1.392405063290258,0.552407932011175,8.53571288
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,3.367295829986474,1.0972222222214603,0.548589341692618,15.41668336
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,2.0794415416798357,0.9999999999995086,0.6000393081759827,19.539060364
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,3.367295829986474,1.1633986928096973,0.6277372262772195,25.55887532
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,3.367295829986474,0.9596899224801242,0.5999586520569361,32.626693796000005
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,3.367295829986474,1.104042412192774,0.5492831541216997,15.569747031999999
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28,3.367295829986474,1.368459837876663,0.5999410377356722,18.19871902
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,5.198497031265826,0.3599999999999314,0.0,61.921839559999995
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3,1.3862943611198906,0.40553359683783785,0.2849067269643329,28.599464479999998
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,56,4.04305126783455,0.8500087077669584,0.33969641214341656,31.35047372
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,3.367295829986474,0.9999999999995086,0.6000393081759827,41.684340008
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,3.367295829986474,1.2465753424648998,0.5423197492161309,23.73865868
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56,4.04305126783455,0.374198512438991,0.3264812575573801,79.40005615999999
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28,3.367295829986474,0.4289693593313568,0.30828516377643383,59.494884039999995
237.5,237.5,0.0,228.0,0.0,932.0,594.0,270,5.602118820879701,0.9599999999995958,0.49999999999989475,38.407950056000004
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,1.3862943611198906,0.3999999999999167,0.0,24.404692496
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91,4.5217885770490405,0.40633041688100713,0.19991764463656578,57.59882504
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28,3.367295829986474,1.6598694942890213,0.5999999999998042,24.290928956
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,3.367295829986474,1.246913580246144,0.6999999999998703,30.647208199999998
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,3.367295829986474,0.728937728937462,0.24793388429745236,32.23989776
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,3.367295829986474,1.4285714285704083,0.6276595744679182,36.4388066
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,3.367295829986474,1.2580645161281099,0.6781500707879475,29.073134491999998
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,3.367295829986474,0.5501432664754871,0.0,33.60506024
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7,2.0794415416798357,0.36117647058815033,0.2000752870317711,49.20100736
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,2.0794415416798357,0.881347887991988,0.6000379650720198,21.819846971999997
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,14,2.70805020110221,0.8500087077669584,0.33969641214341656,22.31833812
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,4.51085950651685,0.3999999999999167,0.0,54.27555072
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,2.0794415416798357,1.368459837876663,0.5999410377356722,7.507014687999999
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,2.0794415416798357,0.6666666666664353,0.3999999999999167,23.523542168
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100,4.61512051684126,1.010728528899056,0.5825106113545991,49.99390476
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7,2.0794415416798357,0.7750417362267216,0.5999999999998997,25.422359072
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,3.367295829986474,1.3560606060595788,0.7359999999998528,33.301690799999996
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,3.367295829986474,0.550335570469614,0.2641975308641323,35.85964676
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,28,3.367295829986474,0.8502381289192955,0.36447001708161336,24.90387312
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28,3.367295829986474,0.5015015015013509,0.351509250243359,47.27736932
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,5.198497031265826,0.6721854304633537,0.0,26.74477404
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28,3.367295829986474,1.2689655172405043,0.6184210526314162,29.15794004
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,2.70805020110221,0.48311688311675766,0.0,27.923778
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,3.367295829986474,1.1812080536904825,0.6129870129868538,32.956952799999996
190.34,0.0,125.18,161.85,9.88,1088.1,802.59,56,4.04305126783455,0.8503204791421403,0.3967418864096106,38.56239268
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360,5.8888779583328805,0.9667673716007218,0.3999999999998792,44.296075096
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,5.198497031265826,0.5800604229605498,0.0,38.99676256
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,3.367295829986474,0.7279999999997089,0.0,20.87043852
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,3.367295829986474,1.1077844311370613,0.6958105646628969,23.8903434
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28,3.367295829986474,0.6895306859203287,0.0,25.965666159999998
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,2.0794415416798357,0.6283783783781661,0.0,18.91232668
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,3.367295829986474,0.5765765765764035,0.0,31.966865263999996
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,4.795790545596741,0.6193548387094776,0.0,38.70028788
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,3.367295829986474,1.3869949494940739,0.5516558165863142,8.536402356
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,4.51085950651685,1.4436090225553058,0.6006006006004203,36.588422892
475.0,118.8,0.0,181.1,8.9,852.1,781.5,7,2.0794415416798357,0.3812631578946566,0.20006736274836645,55.59934464
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,3.367295829986474,0.4885496183204864,0.0,39.58281716
